style,color,status,location,cost,availableDate,price1,price2,price3,price4,price5,userName,userTime,season,ohs,orders,its,pos,division,grp,lot,leadTime,vendorPartNo,shrinkWidth,shrinkHeight,width,cost1,cost2,avgCost,stdCost,vendorColor1,vendorColor2,vendorColor3,actualWidth,active,fabContent,vendDesign1,vendDesign2,vendDesign3,required,atc,uom1,subdivision,type,sizeCat,descript,category,vendor1,vendorPart1,vendor2,vendorPart2,vendor3,vendorPart3,uom2,uom3,updateUser,updateTime,impCat,memo,ldp,customer,fabricType,reserve,reOrderLevel,lstCost,currency1,currency2,currency3,asRaw,id,rawMatType,defaultBomCost,noneInventory,weight,sgtRetailPrice,originalProjection,cost3,uom,lowestNo,bomCost1,bomCost2,bomCost3,bomCost4,bomCost5,allocs,picks,ships,user1,user2,user3,user4,body,bundle,packChk,subStyle,packSizecat,subColor,processType,defBoxType,defQtyPerBox,qtyPerBag,designer,dummy1,lastSoDate,lastPoDate,lastInvoiceDate,lastReceiveDate,userDate,binLocation,binLocation2,receivedQty,subCategory,colorDesc,costSheet,reference1,reference2,totalInvQty,startSellDate,lastEta,webYn,activeYn,userDate1,userDate2,userDate3,firstEta,warehouse,coo,aaqty,otsqty,atsqty,processCutQty,user5,user6,createdDate,fob,ddp,poMemo,ciMemo,fabContentDesc,fg,hsTariffNo,totalQty,invQty,balQty,allocOpen,pickOpen,sosOpen,firstShip,lastShip,imageURL
FRT2219-B,BEIGE,ACTIVE,,0.0000,,16.0400,0.0000,0.0000,0.0000,0.0000,adrian,"2026-05-20 10:37:14",,0.00,0.00,0.00,0.00,FREESIA,"12TH TRIBE",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"IBIZA CHAMPAGNE SEQUIN MAXI SKIRT",,,,,,,,,,mike,"2026-05-21 20:30:02",,,0.0000,,,,,,,,,N,1257,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2025-12-12 00:00:00","2026-05-20 00:00:00","2026-05-19 00:00:00","2026-05-20 00:00:00",,,,256,,BEIGE,0,,,256,,,0,0,,,,,STANFORD,,0.00,0.00,0.00,0.00,,,"2026-05-20 10:37:14",0.0000,0.0000,,,,,,,,,,,,,,
FRT2219-B,CHAMPAGNE,ACTIVE,,,,16.0400,,,,,support,"2026-04-14 12:44:54",,0.00,0.00,0.00,0.00,FREESIA,"12TH TRIBE",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"IBIZA CHAMPAGNE SEQUIN MAXI SKIRT",,,,,,,,,,support,"2026-04-14 12:44:54",,,,,,,,,,,,,1190,Style,0.0000,,,0.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,STANFORD,,0.00,0.00,0.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
FRT2275,BROWN,DROP,,0.0000,,28.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"BIANCA TOP",TOPS,,,,,,,,,adrian,"2026-05-21 16:27:25",,,0.0000,,TULLE,,,,,,,N,981,Style,0.0000,N,0.00,78.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-04-02 00:00:00",,,,,,,,,BROWN,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
FRT2291,WHITE,ACTIVE,,13.9500,,24.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",SS26,35.00,106.00,0.00,72.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ITALIA TOP",TOPS,,,,,,,,,minji,"2026-05-08 08:56:22",,,0.0000,,"CRINKLED CHIFFON LAC",,,,,,,N,949,Style,0.0000,N,0.00,68.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-04-21 00:00:00","2026-04-20 00:00:00","2026-06-26 17:02:23","2026-06-25 00:00:00",,,,41,,WHITE,0,,,6,,,0,0,,,,,,,35.00,-71.00,1.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
FSET8043,"IVORY BLUE",ACTIVE,,16.0000,,26.5000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-21 15:50:38",,0.00,300.00,0.00,300.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"LONG SLEEVE BRIDE PANT SET",,,,,,,,,,Marie,"2026-06-16 13:03:41",Import,,0.0000,,,,,,,,,N,1225,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,"2026-04-21 00:00:00","2026-04-22 00:00:00",,,,,,,,"IVORY BLUE",0,,,,"2026-04-21 15:50:01","2026-07-09 00:00:00",0,0,,,,"2026-07-09 00:00:00",,,0.00,-300.00,0.00,0.00,,,"2026-04-21 15:50:38",0.0000,0.0000,,,,,,,,,,,,"2026-06-18 00:00:00","2026-06-18 00:00:00",
FSET8043A,CHAMPAGNE,ACTIVE,,13.2000,,20.0000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,-206.00,200.00,0.00,399.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"KELDA SATIN EMBROIDERED TWO-PIECE PAJAMA SET",,,,,,,,,,minji,"2026-05-11 10:41:10",,,0.0000,,,,,,,,,N,1154,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-05-11 10:39:37","2026-05-11 00:00:00","2026-06-11 20:37:11","2026-06-11 00:00:00",,,,210,,,0,,,416,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,-206.00,-406.00,-7.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
FSET8043BRD,IVORY,ACTIVE,,13.2000,,20.0000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,-353.00,6.00,0.00,351.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"KELDA SATIN EMBROIDERED TWO-PIECE PAJAMA SET",,,,,,,,,,design,"2026-06-26 09:37:46",,,0.0000,,,,,,,,,N,1148,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-09 00:00:00","2026-04-30 00:00:00","2026-06-20 18:11:34",,,,,,,IVORY,0,,,353,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,-353.00,-359.00,-8.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
FSET8043C,"CRM/PNK/BUR STRIPE",ACTIVE,,12.8000,,23.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 16:14:16",,0.00,300.00,0.00,300.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"KELDA SATIN RUFFLED TWO-PIECE PAJAMA SET",,,,,,,,,,adrian,"2026-04-15 16:14:16",,,0.0000,,,,,,,,,N,1213,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-15 16:15:05","2026-04-30 00:00:00",,,,,,,,"CREAM PINK BURGUNDY STRIPE",0,,,,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,0.00,-300.00,0.00,0.00,,,"2026-04-15 16:14:16",0.0000,0.0000,,,,,,,,,,,,,,
FSET8043M,BURGUNDY,ACTIVE,,13.0000,,20.0000,0.0000,0.0000,0.0000,0.0000,minji,"2026-06-15 16:38:56",,0.00,0.00,0.00,301.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"KELDA SATIN RUFFLED TWO-PIECE PAJAMA SET",,,,,,,,,,minji,"2026-06-15 16:38:56",,,0.0000,,,,,,,,,N,1698,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,,"2026-06-15 00:00:00",,,,,,,,BURGUNDY,0,,,,,,0,0,,,,,STANFORD,,0.00,0.00,301.00,0.00,,,"2026-06-15 16:38:56",0.0000,0.0000,,,,,,,,,,,,,,
FSET8043M,SAGE,ACTIVE,,13.0000,,20.0000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,0.00,602.00,0.00,1154.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"KELDA SATIN RUFFLED TWO-PIECE PAJAMA SET",,,,,,,,,,minji,"2026-04-22 19:28:36",,,0.0000,,,,,,,,,N,1151,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-16 00:00:00","2026-06-15 00:00:00","2026-05-14 00:00:00","2026-05-19 00:00:00",,,,302,,SAGE,0,,,302,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,0.00,-602.00,552.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
